Card Name,Category,Date Reviewed,Profiles,Ratings,Reviews,Source,Bank Name,Old/New
AXIS PRIVILEGE,Travel,7/9/19,User,None,You cant combine these vouchers and remaining amount has to be paid from the Axis Privilege credit card against which the voucher was issued else the transaction will fail,CARD EXPERT,Axis Bank,Old
HDFC REGALIA FIRST,Travel,7/9/19,User,None,HDFC regalia first gives 3 complimentary visits at international lounges per year with Priority Pass. You can apply for it online thro the website and the card is usually delivered within 7 working days.,CARD EXPERT,HDFC Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/9/19,User,None,You are true. i got the first message reply on 17th June but till today no one came for collection of the documents. I am also thinking what support we can get for this cobranded card.,CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/9/19,User,None,Even i got the same issue.,CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/9/19,User,None,"It takes some time for the thing to be updated. Even after document pick up and you getting a â€˜successfully picked up documentsâ€ message, itâ€™ll still take time till it is started to be processed by the customer care. I guess, they have got heavy number of applications and hence the delay, but rest assured that the application will be processed. Once it is processed, youâ€™ll get sms and email if your application was successful or not. At Least this happened in my case, so Iâ€™ll request you and others like you, to wait for at least 10 days post document pick up.",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/9/19,User,None,"Raghu, I too had the same problem as I held a savings salary bank account with them in the past. My problem is now solved. Iâ€™ll tell you how. Do exactly what I say, there is a high chance itâ€™ll be sorted out.
1. First call the Amazon Pay ICICI credit card number. Itâ€™s a special dedicated number given at the back of your card.
2. After the card verification, ask them the Customer ID for the credit card. It will be a new Customer ID other than the previous ID.
3. After getting the customer ID, you are supposed to reset the password online through net banking interface. I faced a problem here, when I tried to generate the password for the new Customer ID I received from the ICICI CC, I was shown an error message on the website that no mobile number is attached to this Customer ID.
4. I then called the customer care of Amazon pay ICICI card and told them my customer ID after card verification. I told them to link m mobile number to the existing customer care given by them. They confirmed that Mobile number was not linked (even though I was receiving all other sms for the Credit card).
5. They took the request for linking the mobile number to the Customer ID. I received an sms that the same will be linked in one business day. But it was linked in 1-2 hours only.
6. Once the linking is done, you can set password online and voila!! You are inside the net banking and can now see the card.
Let me know how it goes.",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/9/19,User,None,"Hello,
I already hold around 7 cards from different banks,i needed a ICICI credit card but as bank refused me once i opened a wealth management savings account with them with initial 5lacs funding,i wanted to know how long it would take to hit a pre approved credit card offer on my account,does wealth savings account can trigger sapphiro card ltf offer too?",CARD EXPERT,ICICI,Old
HSBC Visa Platinum,Lifestyle,7/10/19,User,None,Hi HSBC launched new Cash Back Credit card. Pl cover it.,CARD EXPERT,HSBC,New
SC ULTIMATE,Rewards,7/10/19,User,None,"How do you get the Amex platinum as ltf thatâ€™s long term free?
Pls explain thanks",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/10/19,User,None,Is CIBIL > 800 mandatory for new Ultimate card application ? My application got rejected twice in past 6 months for CIBIL 7 lacs in another credit card. Had applied on Card-for-Card basis.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/10/19,User,None,Could Someone please Confirm What are the Vouchers that are always available with Standard chartered ultimate Rewards Portal? Im thinking of applying for SC Ultimate through C2C basis. Not sure about it though. Heard that the vouchers are hard to come by. Is it still worthy as a Backup Card to HDFC Infinia?,CARD EXPERT,Standard Chartered,Old
AMAZON PAY ICICI CARD,Shopping,7/10/19,User,None,"I did the same till point 5. Inspite of that they kept on linking my old acc to my credit card. The whole process was so nerve racking that at times i thought about returning the card. Only after escalation and generation of 3 different complaint nos was i able to resolve this in 2 months
I hope other ppl fare better",CARD EXPERT,ICICI,Old
AXIS VISTARA INFINITE,Travel,7/11/19,User,None,"Agree with Nikhil. Transferring via DCB makes more sense. However,you milk the card by getting those free biz class tickets ( upto 4 in a year). And the CV Gold status certainly helps for domestic lounges.
Would be interesting to see what is being planned for the DEL SIN flight now. 
~Neo",CARD EXPERT,Axis Bank,Old
AXIS VISTARA INFINITE,Travel,7/11/19,User,None,Is complimentary business card ticket is valid for internationalâ€™s route too considering Vistara flying to Singapore??â€¦.If yes.. then it would be of great valueâ€¦,CARD EXPERT,Axis Bank,Old
AXIS VISTARA INFINITE,Travel,7/11/19,Expert,None,"Looking at the CV points required for award ticket, they would never allow it. But we could get lucky. Only time will tell.
No. Only for domestic travel.",CARD EXPERT,Axis Bank,Old
AXIS PRIVILEGE,Travel,7/11/19,User,None,"Hi, I opened a priority acc recently & was told privilege card is complimentary. Thereâ€™s no preapproved offer on net banking. Will they send it without me applying? Whatâ€™s the process? Tia",CARD EXPERT,Axis Bank,Old
AXIS PRIVILEGE,Travel,7/11/19,User,None,"IMPORTANT NOTICE: You can now enjoy a waiver on your Annual Fee for your Axis Bank Privilege Credit card w.e.f 20th Julyâ€™19, on minimum spends of just Rs. 2.5 lakhs in the cardâ€™s last anniversary year.",CARD EXPERT,Axis Bank,Old
HDFC REGALIA FIRST,Travel,7/11/19,User,None,"Thank you for the input. Do they charge anything to get the Priority Pass? I got to know that using the PP for international lounge outside India is free for 3 visits/year, but donâ€™t have any idea about yearly charge or charge to get the PP. If can tell me it would be a great help.",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/11/19,User,None,"I have HDFC Money Back Credit Card. I want to upgrade to Regalia First Card. But when I tried to upgrade through online and through bank, I got response that I already have HDFC credit card so you canâ€™t upgrade and currently no offer for you. Basically offer declined. I am meeting all the eligibility criteria mentioned on the website, also I have civil score above 800. I donâ€™t have any loan. My spend is around 10 to 12 k for limit of 130k. Which increased to 152k recently.
What are the options I have?
1. Apply for other banks card( which is a good card? Having good rewards for travel , restaurant and groceries spend in mall.
Have good lounge access, atleast 2 per quarter)
2. Cancel current card and apply for new HDFC card, although no guarantee of getting the card.
3. Any other better option.
Please help me on this as I am stuck with this card which is not giving any good benefits like rewards points or lounge access.",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/11/19,User,None,"If you have a salary account with the HDFC bank then it would be easy to get the Regalia First. Though I hold a salary account with HDFC and despite having good Cibil score and spends I was not able to upgrade to Regalia first. Then I sent two filled forms to the bank one was to upgrade to Regalias first from Moneyback and the second one was to cancel the credit card (To upgrade the card/limit or to cancel the card you have to fill the form and send it to them via post or personally). I wrote a note on the second one that if you canâ€™t proceed with the first form then please proceed with the second one, as I have better options available in the market than Moneyback and that kinda worked. I got the Regalia first in a week.",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/11/19,User,None,So you cannot get a card upgrade if you have EMIâ€™s outstanding on that card? Is that correct?,CARD EXPERT,HDFC Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/11/19,User,None,"Sure. Just google â€ ICICI generate passwordâ€ and open the first link.
click on â€œI want my passwordâ€ and follow the steps mentioned on the screen.",CARD EXPERT,ICICI,Old
AXIS VISTARA INFINITE,Travel,7/12/19,User,None,"Initially, I applied for signature variant and it was declined from bankâ€™s end. After 6 months, I applied for Infinite variant. This time I insisted the sales executive to include my club Vistara account statement along with the application form apart from payslip and other KYC documents. My CV account that time was in silver status (thanks to HDFC regalia offer that time) and the CV account statement was showing details of 2 Vistara flights and one miles transfer from HDFC. In all verification calls, I insisted that I need Infinite variant only and that they can reject my application if they are giving me a lower variant.
and I got Infinite variant.",CARD EXPERT,Axis Bank,Old
AXIS VISTARA INFINITE,Travel,7/12/19,User,None,"Vistara is now operating an all economy seat aircraft in Delhi-Kochi sector. As such, there is no point in chasing the milestone benefits this year. Luckily, I could use the 2nd year welcome voucher before they changed aircraft. Further, there is no limit enhancement even after spending around 8 lakhs last year.",CARD EXPERT,Axis Bank,Old
AXIS VISTARA INFINITE,Travel,7/12/19,Expert,None,"Thanks for the Vistara update.
Yes, it appears Axis Bank is not good with giving LE.",CARD EXPERT,Axis Bank,Old
AXIS VISTARA INFINITE,Travel,7/12/19,User,None,Can I get cv points after using this card in wallet (paytm mobiwik pay zap) and petrol pump money transaction,CARD EXPERT,Axis Bank,Old
AXIS VISTARA INFINITE,Travel,7/12/19,User,None,I got this card having axis simple account and with 3lakhs new itr,CARD EXPERT,Axis Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,Its complimentary. Once you use your card for few transactions you can apply for it thro the link under HDFC Regalia First in HDFC website. Theyâ€™ll mail it to your address within 7 working days,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,"Krupesh,
They donâ€™t charge anything. Priority pass is valid for 3 years if issued by hdfc",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,It is free,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,I will try this. Earlier I just gave upgrade form and pay slip. It was not approved.,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,I had a similar experience. But you just have to download and print the upgrade form and drop it in any hdfc atm with income proofs such as payslips or form 16. I got mine within 4 days.,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,I just did that and gave it in bank still not approved.,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,@Mickey It is definitely not like that. Infact the njmber of Properly paid EMIs increases ur chances of Upgrade and Limit Enhancement since u give more Business to the Bank.,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,I think the EMI is mapped to that particular card number so it might not be possible to upgrade,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/12/19,User,None,"Hi Mickey, that is not the case. You can upgrade the card even if there is an outstanding EMI on the existing card. I did the same while upgrading from MoneyBack to Regalia First and Citi Rewards to Citi PremierMiles.",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/12/19,User,None,"Hello everyone.
I am an HDFC CC holder since 2010 and using Regalia since 11 months.
I am a preferred customer.
My previous CTC was 12 lac per annum. My CL is 4.7 lac per month. I had asked my RM multiple times to upgrade to DCB but she refused saying I am not eligible. My credit card spends are around 6 to 7 lac per year
I am currently changing my job and my CTC shall be 17 L per annum.
Will I be eligible for upgrade?
Should i speak to RM or send forms to Chennai?",CARD EXPERT,HDFC Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/12/19,User,None,"My documents have been collected on the 11th of July 2019. The agent took 2 months payslips and 3 months account statement along with the Aadhaar Card. He said the documents that need to be collected comes once the user fills the details on Amazon. He uploaded all the copies of in front of me. The application did ask for the office address, official mail, income details, and a reference person name and phone number. Post that, I instantly got an SMS stating that the application has been sent for further processing.
The status tracking page has also been updated now it is showing Application Under Process but just below that it is showing Process Incomplete. So, can anyone tell if this process incomplete just normal or should I start chasing ICICI customer support?",CARD EXPERT,ICICI,Old
AXIS VISTARA INFINITE,Travel,7/13/19,User,None,"Hi Anoop,
Yes the DEL-COK flight change is a big bummer!! Are you a regular on that route too ?
But you could get benefits on other sectors on milestone completion. A biz class upgrade to say Goa or a Port Blair wouldnt be too bad, i would say. 
~Neo",CARD EXPERT,Axis Bank,Old
HDFC REGALIA FIRST,Travel,7/13/19,User,None,"i dont think so , as my simplyclick was upgraded to prime when i had outstanding emi",CARD EXPERT,HDFC Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,7/13/19,User,None,Theyâ€™re offering me iconia amex as ltf. Iâ€™m seriously considering to get it as there is no joining fees associated. I feel even after all the devaluations itâ€™s a pretty good card if you can get as ltf.,CARD EXPERT,IndusInd Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/13/19,User,None,"I applied from your link and I was approved as soon as I applied for card as I was already having a credit card from icici.
And also instantly got 750 cashback for this free card. Thatâ€™s awesome.
It said I will receive physical card within a week",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/13/19,User,None,"existing icici credit card no
in this field which no. you entered
i entered last four digit of existing but application locked",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/13/19,User,None,"Is icici Amazon pay credit card useful for other expenditure like utility payment, insurance payment , electricity payment, mobile and dth recharge. And also other shopping.",CARD EXPERT,ICICI,Old
HDFC REGALIA FIRST,Travel,7/14/19,User,None,I Got Regalia first upgraded from moneyback Lifetime Free through Rm but Regalia First is First Year Free How to make It life Time Free,CARD EXPERT,HDFC Bank,Old
CITIBANK PREMIER MILES,Travel,7/14/19,User,None,"Hi Sid, I have the following questions for you.
I am already holding Citibank Premier Miles as well as Citibank Prestige and enjoy a credit limit of Rs 10 lakhs on each card but use not more than Rs 250000 equally on both every month. 
I now have an offer from Amex for their Platinum Card. 
a) Should I surrender one out of the two Citibank cards and accept the Amex Platinum offer.
b) If so which out of the two Citibank cards should I surrender.
c) Should I give the Amex Platinum card a miss and retain the two citibank cards.
My annual spends on credit cards is about Rs 30 lacs.",CARD EXPERT,Citi Bank,Old
HDFC REGALIA FIRST,Travel,7/15/19,User,None,Wait for another 3 months and apply again after increasing your spends on the card. I think they would be generous with upgrading your card if you spend maybe around 20k per month on the card. Right now they may feel the spend pattern is less,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA FIRST,Travel,7/15/19,User,None,Renewal fee is usually waived off on annual spends of above 1.5 lacs,CARD EXPERT,HDFC Bank,Old
SC ULTIMATE,Rewards,7/15/19,User,None,Rs.2K Amazon voucher is available.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/15/19,User,None,"You made my day bro , all points redeemed behind the amazon vouchers",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/15/19,User,None,"Ramesh,Thanks for the info.
Redeemed 22k Voucher after waiting for a long time",CARD EXPERT,Standard Chartered,Old
HDFC REGALIA ,Travel,7/16/19,User,None,Iâ€™ve been holding a Diners premium card for a while now. I was thinking about upgrading to Diners Black. When I approached the nearest branch there was a slight shortage from the income requirements and Iâ€™m being offered the regalia card. What do you suggest?,CARD EXPERT,HDFC Bank,Old
CITI PRESTIGE,Lifestyle,7/16/19,User,None,"Swapped my PM for Prestige as well. The new card design looks WOW,IMO.
Now to start maximizing the card.
Any ideas on how long the Taj membership activation takes ? 
~Neo",CARD EXPERT,Citi Bank,Old
SC ULTIMATE,Rewards,7/16/19,User,None,"@Vinod Kannan, 
The most common vouchers are: Shoppers Stop, Nike, Titan, Samsonite, Hidesign, Arrow, Raymond, The Bombay Store, Fabindia, United Colors of Benetton, Mainland China, Westside, Croma, Lifestyle
Somewhat difficult to find: Yatra, Big Bazaar,",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,"@MAA-Traveller: Thank You for the kind Info. I was thinking about getting this card even before i got Infinia. Actually it was mainly because i was interested in Amazon, Flipkart and Croma Vouchers. But, as u have said, the net returns on Infinia would be",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,too late for me ðŸ™,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,"You Sir, deserve a medal. Thanks",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,how did i missâ€¦ was checking daily :(. Good thing is it is not removed permanentlyâ€¦.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,Finished now.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,"Itâ€™s over now, I was waiting from long time, I kept on checking as well, but I missed it for 1 day and its goneâ€¦.",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,Thanks for the update bro. Unfortunately could update only 3 as then it got out of stock. This is crazy last time it lasted for a week. Ultimate now seems to be a very luck based card and this and Makemytrip are the only vouchers worth redeeming. Is there any other cards with this sort of a reward spend. My average spend on card is 2L per month. Unable to get Infinia.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/16/19,User,None,"U need to break up your spends between cardsâ€¦..like amex platinum travel, diners club black etcâ€¦",CARD EXPERT,Standard Chartered,Old
HDFC REGALIA FIRST,Travel,7/17/19,User,None,"Iâ€™m not receiving any LE or auto card upgrade inspite of great spends and timely payments since last 1 year. 
How does it get triggered in the system? Trying to avoid the option of sending form to Chennai office because 1 year back they had rejected it for reasons best known to them",CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,7/17/19,User,None,"Hi Sid
I have a HDFC Diners Black with 12.5L credit limit. I want to upgrade to Infinia and wouldnâ€™t mind having only Infinia. I recently heard that ITR must be above 45L and that is the only criteria they are looking for.
Any tips on how I can get the Infinia ?",CARD EXPERT,HDFC Bank,Old
SC ULTIMATE,Rewards,7/17/19,User,None,"Itâ€™s a coms thing, stating 5X rewards per INR 150. It doesnâ€™t mean you get 25 points per INR 150.",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/17/19,User,None,"Which is true, Ultimate you donâ€™t Amazon / FK vouchers that easily. Itâ€™s like booking a tatkal ticket in IRCTC. I prefer Infinia though its other redemption option is .5 INR but you get 33.3 rewards per INR 150 when you transact through SmartBuy and buy stuff from FK / Amazon or book flight tickets. It is way better and you can easily redeem 1:1 instantly when book flight tickets or hotels. Further it doesnâ€™t have any good partner offers like HDFC provides. 
Iâ€™ve used the card for couple of years now almost but will close it down soon after payment of my bill. Iâ€™ve waited 2 months to get the points converted (which is a genuine pain, considering I tried doing it for the first time).
Would highly recommend not to opt for this card.",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/17/19,User,None,"I had around 47K points, struggling get it redeemed for last 2-3 months. Stopped using it since it doesnâ€™t make sense to use a card which has limited or hardly any redemption option (I see iPhone X and 8 which I donâ€™t want to buy). Luckily I managed to get 23 Amazon vouchers worth 2K each. When I compare it to Infinia it doesnâ€™t make sense to hold the Ultimate card. Iâ€™ll soon close it down. Would highly recommend someone not to opt for it!!!",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/17/19,User,None,I managed to redeem 23 vouchers and now Iâ€™ll close down the card. Not worth taking an affluent product which has so limited or virtually no quality redemption option. I wonder donâ€™t they benchmark the product with competition.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/17/19,User,None,"I have SCB Super Value Titanium Card with 5L+ Limitâ€¦.. Someone told me that I am eligible for an upgrade to ULTIMATE Cardâ€¦. but the absence of amazon GCs in redemption option is putting me OFF.
Should we expect the situation related to Amazon GC redemption to remain same ??? Or, will there is complete removal of it ?",CARD EXPERT,Standard Chartered,Old
AMAZON PAY ICICI CARD,Shopping,7/17/19,User,None,"Update: the status has now been to changed to verification complete.
Application under process- process incomplete.
Also there is a CIBIl query in my credit report.",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/17/19,User,None,"The limit of my ICICI HPCL Coral American express card is 45K only. At the time of application, I wasnâ€™t asked to enter the card details.. They checked my CIBIL report and sent an executive for verification at my office address. I got approval message 3 days later. It was a pleasant surprise to know that the limit approved was 500K..",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/17/19,User,None,"So, 5 days later I received a message stating â€œDear Customer, your Amazon Pay ICICI Bank Credit Card application has been declined. Pls apply again after 1 month from the date of your current application.â€
This was quite strange as I applied for Amex MRCC on the same day and it has been approved. I have a good CIBIL Score with no late payment and credit cards from HDFC, HSBC, Citi, and Amex. 
PS: I have no existing relationship with ICICI as of now.",CARD EXPERT,ICICI,Old
SBI Simplyclick card,Rewards,7/18/19,User,None,But HDFC Regalia with 13.3% reward rate via smartbuy beats any other card per my understanding. (there are some new RP limits of 5000 points per month for Regalia card),CARD EXPERT,SBI,New
CITI PRESTIGE,Lifestyle,7/18/19,User,None,"Chanced upon thisâ€¦ (Not sure if someone has shared the same)
Annual Bonus for Citi Gold and Citi Private Client for using CP has been changed.
A new monthly bonus offer in place, lieu on annual offer, for Citi Priority, CG and CPC.
From the Citi site
â€œThe Offer shall be applicable from the first date of all billing cycles starting after 00:00 hours on 1st July 2019 and shall be applicable for all billing cycles that start before 23:59 hours on 31st December, 2019. The Offer shall be available on transactions undertaken after 00:00 hours 31st December, 2019 if the billing cycle started before the said date and shall expire on the last date of the said billing cycle (â€œOffer Periodâ€).â€
Segment Additional rewards points
Citi Priority 15% of the net reward points earned in statement month.
Citigold 30% of the net reward points earned in statement month.
Citi Private Client 50% of the net reward points earned in statement month.
There is no cap on the additional reward points credited for a month.
These additional reward points are exclusively brought to you basis your relationship value and is independent of all the other existing Offers promoted by the Bank.
Additional reward points will be calculated and credited within 60 days from the credit card statement generation date of all open and active Customersâ€™ account(s). The timeline provided for effecting credit is only indicative of expected period and may vary from the actual date of credit.
S&S",CARD EXPERT,Citi Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/18/19,User,None,Can a College student(23Yrs) apply for ICICi amazon credit card if he sees apply link in his Amazon account.(prime member from past 2 years & good purchase history).?,CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/18/19,User,None,"You can ask them to link your card with account which has amazon prime to get 5% reward on amazon transactions.
For Kyc, you can use someone else document. Just u[pdate name on account to some family member name and get there kyc done on that account.",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/18/19,User,None,Yes because your other card limit over. Thatâ€™s why you not able to use this because icici share limits between cards.,CARD EXPERT,ICICI,Old
HDFC INFINIA,Lifestyle + Travel,7/19/19,User,None,"@Nithin
Excatly same thing has happened to my card. But only difference is they said I could continue using my regalia and there is no concept of cancelling and applying. In general card gets upgraded transferring all reward points.
I have already informe",CARD EXPERT,HDFC Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/19/19,User,None,"Thanks so much Abhishek, for a detailed explanation.
In my case, for the old user id, the actual ICICI cust care (not AP one), have first delinked my old unused phone number (which took 2 days) and then I called up Amazon Pay cust care, where they linked my present number to which all SMSes were coming (took 2 days for this). After that, I could easily login into netbanking.
However, for ICICI iMobile app, as my savings account is now in a dormant status and doesnâ€™t have the corresponding debit card as well with me, they asked me to visit nearest ICICI bank and get it activated/closed.
P.S.: Wish there is an email notification for any updates on our posts on this blog!",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/19/19,User,None,"Since you can do all these payments via Amazon Pay where you get 2% rewards for this, this is good. For all other shopping its flat 1% cashback.
Cards like SBI Prime give 5% RP for utility bills and so on, on standing instruction, so depending on your preference and usage, you may choose accordingly",CARD EXPERT,ICICI,Old
AMAZON PAY ICICI CARD,Shopping,7/19/19,User,None,This month did not reward points for redgirraffe .Looks like they have stopped it.,CARD EXPERT,ICICI,Old
HDFC INFINIA,Lifestyle + Travel,7/20/19,User,None,"I recently got the Infinia. The RM was 99% certain I will get the Visa Infinite variant, but I got the MasterCard World version instead. It seems they may not be giving out the Visa Infinite variant now. Did anybody recently get that variant of Infinia?",CARD EXPERT,HDFC Bank,Old
SBI PRIME,Lifestyle,7/20/19,User,None,"Hi All,
Party is over. There is limit on standing instruction rewards points. Points limited to 6000/- per month. Standard rewards will get apart from accelerated reward points.
Today my lic amount got debited about 1lac but only 6000 points +standard reward points credited. When I called customer care i was told that there is limit on accelerated rewards.",CARD EXPERT,SBI,Old
CITI PRESTIGE,Lifestyle,7/20/19,User,None,Can any prestige user reply to this?,CARD EXPERT,Citi Bank,Old
CITI PRESTIGE,Lifestyle,7/20/19,User,None,"Hey Neo is it plastic or metal? I have seen the US metal version of this new card which is awesome!
I called Prestige helpline yesterday but they were not having much info on new designs and said it maybe still plastic which is a shame.",CARD EXPERT,Citi Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/20/19,User,None,"I also got 750/- ,its because of Prime Membership, and i feel like this card is same as my existing credit card just details have been changed. It shows the same available limit which is available in my existing card.",CARD EXPERT,ICICI,Old
HDFC REGALIA FIRST,Travel,7/21/19,User,None,"Ads â€“ write to the Nodal officer â€“ I had upgraded my card from Money-back to Regalia First by sending an email to Nodal officer. 
I did not send any documents with the email because I had good spends and timely payments.",CARD EXPERT,HDFC Bank,Old
SBI PRIME,Lifestyle,7/21/19,User,None,"Hi Sid,
Can you tell me if the lounge access on sbi prime card is limited by network ie mastercard.
For example if i hold a MasterCard card from two different banks, will the lounge access be separate on them or combined (as both are on MasterCard network)?
Thanks,
Siddharth S",CARD EXPERT,SBI,Old
CITI PRESTIGE,Lifestyle,7/21/19,User,None,"hey ,
great forum and congratulation Sid for the same.
I have a Amex Platinum charge and Platinum travel, a HDFC diners Jet Privilege and going to get one HDFC infinia in the family. Should I go for the Citi Prestige card ?
any idea how to get it in cities like Vadodara which donâ€™t come up in the application form online?
thanks",CARD EXPERT,Citi Bank,Old
AMAZON PAY ICICI CARD,Shopping,7/22/19,User,None,"I applied through my friends account. Now, where will i get the amazon money?
my registered mobile number amazon account or his amazon account??",CARD EXPERT,ICICI,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/23/19,User,None,"How is the acceptability of DCB as of mid 2019 in India and abroad? Anyone with any inputs? 
Iâ€™m up for upgrade to DCB from Regalia. Do I go ahead or get another VISA or Master card?",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/23/19,User,None,"Excellent in India, worse outside",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/23/19,User,None,"Yup excellent in india but u need backup outsideâ€¦.card didnt worked in Hong kong, Scotlandâ€¦.going to maldives hope it works there as i have to make large payment in USD there.",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/23/19,User,None,"It was 50-50 in Europe as well.
Has good acceptance in Italy, but France, Switzerland and Greece are hit or miss.",CARD EXPERT,HDFC Bank,Old
CITI PRESTIGE,Lifestyle,7/23/19,User,None,"I got my PM card swapped with Prestige last week. Other folks have already confirmed about 3L+ limit being the only criteria, which is true. Theyâ€™ve also sent new prestige cards for the existing PM add-on members. I was given the same limit that was on my PM card.
The only new information I want to tell is about the card itself. The card is slightly heavier than the usual plastic cards. I compared with other bank cards and also with my PM card (new design). I donâ€™t know about the material but it does look premium and stunning with the new design.",CARD EXPERT,Citi Bank,Old
SC ULTIMATE,Rewards,7/23/19,User,None,"Hi, I have recently applied for SCB Ultimate card but my application got declined by the bank (due to internal bank policies). I have a CIBIL score of 800+, ITR of over 24 Lakhs. I have an Indusind Iconia card with credit limit of over 6 lakhs and besides, i am also holding Amex Gold card, Citibank premier miles, SBI Prime, Axis bank privilege card, ICICI Amazon Pay. 
Any idea why my application was declined and is there anything i can do to get my application approved?
Thanks
Anuj",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/23/19,User,None,Did you apply on card on card basis or a direct application???,CARD EXPERT,Standard Chartered,Old
AMAZON PAY ICICI CARD,Shopping,7/23/19,User,None,rewards go to account from which the card was generated so in your case your friends account.,CARD EXPERT,ICICI,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/24/19,User,None,"it had 0 acceptance in Seychelles. Hoping you have better luck in Maldives, Prashant",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,7/24/19,User,None,"Hi Sid
First of all i would like to appreciate you for your great work on this website. I havent learnt as much about credit cards in my life , as i did from reading your blogs for last 2-3 days. Best part is even users comments are informative.
I had a question regarding paying ones rent via credit card. I have HDFC Regalia, Stancy Ultimate with me.
I can apply for SBI Prime as well. Can you please let me know where will i get max rewards/cashbacks as some of the comments said SBI prime is 5%, stancy is 3.3% (is it valid for rent as well) , Regalia is 1.3%
My monthly rent is 25k.
Thanks
Satya",CARD EXPERT,HDFC Bank,Old
